Datum dobave,SIPXbase,SIPXeuro-peak,SIPX1,SIPX2,SIPX3,SIPX4,SIPX5,SIPX6,SIPX7,SIPX8,SIPX9,SIPX10,SIPX11,SIPX12,SIPX13,SIPX14,SIPX15,SIPX16,SIPX17,SIPX18,SIPX19,SIPX20,SIPX21,SIPX22,SIPX23,SIPX24,SIPX25
03/03/23,151.28,159.82,141.82,133.46,133.31,132.34,131.95,138.02,162.19,187.03,204.78,179.01,163.25,148.63,146.37,143.8,138.95,149.99,156.38,159.04,165,162.64,147.58,137.42,143.7,124.15,
03/02/23,161.35,172.05,137.49,132.73,133.53,140,135.58,144.3,165.89,181.14,204.74,208,173.92,164.99,151.79,148.91,150.41,149.27,155.07,170.29,193.22,193.96,172.09,163.28,155.96,145.82,
03/01/23,154.26,160.87,136.18,131.33,132.44,129.86,130.7,140.95,163.2,185.67,186.03,170.54,155.29,151.64,147.21,143.36,142.2,146.84,151.84,165.64,185.33,184.56,168.89,157.45,151.98,143.17,
02/28/23,154.7,161.17,134,130.97,133.64,131.58,132.34,140.63,163.14,177.96,184.89,163.53,151.24,140.63,146.99,141.5,140.51,149.19,154.27,173.13,193.87,194.31,174.76,160.02,154.98,144.79,
02/27/23,151.92,157.5,122.83,131,129.08,125.03,120.07,139.83,164.01,186.66,185.24,165.86,151.86,141.11,138.92,135.04,131.16,131.81,151.22,169.87,189.99,197.87,174.49,160.3,153.46,149.46,
02/26/23,110.22,100.68,113.21,109.81,108.87,110.65,107.98,107.84,107.04,105.06,103.53,100.64,95.02,90.15,86.05,56.95,54.81,81.58,98.92,129.9,153.7,156.91,153.64,141.64,138.29,132.98,
02/25/23,101.13,102.41,98.27,97.21,86.84,82.35,90.18,84.95,87.49,96.22,102.68,105.39,101.43,82.35,75.49,86.82,77.29,87.74,101.29,124.58,144.05,139.78,125.73,112.08,120.82,116.09,
02/24/23,136.78,145.73,134.62,121.31,123.58,117.7,118.76,123.84,151.34,158.51,158.39,155.34,145.08,141.23,140.28,131.88,130.73,140.8,141.32,152.91,156.12,154.65,140.78,121.51,114.98,107.08,
02/23/23,148.71,156.17,137.17,134.16,130.84,125.03,125.43,130.53,153.98,170,179.54,171.15,157.99,153.88,144.38,140.11,139.75,147.2,152.38,157.45,165.22,165,157.62,151.14,146.23,132.79,
02/22/23,149.94,155.77,139.9,128.41,125.3,128.33,129.14,140.27,158.66,173.13,176.34,164.55,153.12,140.43,136.67,134,139.17,153.59,158.6,165.01,175,172.73,162.06,154.02,151.69,138.41,
02/21/23,129.98,142.18,76.31,73.15,72.56,75.03,86.7,107.61,137.58,159.92,166.42,137.85,123.44,122.24,117.76,116.04,120.38,130.56,151.39,164.85,178.13,177.1,170,158.8,153.2,142.58,
02/20/23,120.81,137.88,86.06,66.71,64.18,53.72,81.21,123.43,158.33,177.71,175.4,165.19,123.82,114.99,103.71,108.26,111.53,150.5,156.86,143.56,153.38,147.39,120.84,114.26,109.42,88.98,
02/19/23,115.84,123.16,110.63,105.18,101.11,93,92.55,97.78,99.16,108.03,113.99,119.04,117.62,115.16,110.9,96.28,101.83,108.67,120.41,145.36,164.09,164.62,141.78,128.8,122.5,101.77,
02/18/23,113.67,118.59,102.06,100.55,97.97,89.1,90.37,91.49,105.58,120.38,116.66,121.86,113.38,110.06,95.06,84.13,86.37,109.22,124.16,136.04,161.52,164.62,144.86,125.96,120.5,116.1,
02/17/23,163.42,175.46,127.89,127.58,126.89,124.53,124.26,145.18,175.82,198.18,201.66,169.97,165.18,161.7,149.83,150.76,154.69,160.3,166.69,196.21,216.91,211.63,185.1,165.4,161.73,153.87,
02/16/23,162.74,166.75,150.87,143.17,143.85,141.2,143.48,167.21,184.57,196.66,180.26,168.67,163.51,158.33,149.25,148.1,151.01,157.6,163.7,174.69,204.4,181.53,173.14,165.09,151.72,143.65,
02/15/23,162.35,172.19,136.56,130.95,130,130.01,133.19,146.4,165.13,185,188.76,171.22,158.4,149,145.06,143.01,148.12,157.15,173.99,198.58,223.98,208.99,179.1,171.11,168.51,154.12,
02/14/23,158.65,166.08,135.62,132.32,132.16,132.12,132.32,141.93,179.45,199.99,206.98,180.6,160.93,146.42,133.9,134.39,138.05,152.22,165.01,181.48,199.99,192.97,175.81,160.09,151.03,141.73,
02/13/23,166.04,179.16,140.09,134.29,133.24,129.04,131.99,138.18,163.19,196.08,227.26,196.2,173.35,153.49,142.98,140.1,144.74,157.89,169.99,215.11,221.8,206.95,187.86,170,160.97,150.12,
02/12/23,140.76,142.48,136.18,128.04,132.07,128.1,129,128.73,135.1,136.86,149.4,145.98,145.56,140.07,129.89,120,120,124.63,135.16,158.54,169.59,170.93,162.36,152.17,155.61,144.22,
02/11/23,146.49,148.85,145.53,139.62,138.19,134.5,134.66,146.44,149.14,158.45,156.73,156.65,147.79,149.42,135.43,130.16,135.1,145.25,154.43,159.01,162.36,153.81,147.94,147.04,147.91,140.2,
02/10/23,159.17,165.93,140.83,140.79,137.03,134.6,134.87,146.98,165.12,186.69,198.09,165.04,142.7,147.38,137.22,128.95,147.84,157.95,180.79,179.42,214.99,190.73,169.3,170.04,152.8,149.9,
02/09/23,155.15,163.9,124.26,129.53,126.33,124.85,129.23,142.54,165.25,185.93,179.81,164.3,140.03,144.1,142.87,143,145.62,158.03,169.39,189.16,193.31,197.19,181.11,151.45,149.22,147.07,
02/08/23,161.82,167.36,159.59,154.78,149.96,147.73,145.97,152.29,175.63,196.64,212.93,177.25,151.74,143.6,142.92,142.1,151.87,159.59,167.45,183.99,192.45,182.4,162.48,155.92,139.83,134.49,
02/07/23,174.57,188.02,142.34,137.02,137.39,135.06,141.51,149.57,170.54,198.04,213.19,191.85,171.66,154.85,154.43,151.29,160.16,171.98,189.98,222.26,245.6,229,198.97,188.18,172.46,162.45,
02/06/23,173.46,188.07,145,143.73,145,142.06,140.1,148.93,175.31,200.65,213.39,199.15,185.08,177.84,171.3,171.3,162.14,176.97,181.8,198.94,213.5,205.38,186.21,166.25,159.08,154,
02/05/23,126.95,129.86,127.85,110.94,99.37,94.53,102.5,111.21,109.75,113.43,120.29,117.11,117.91,122.84,116.8,107.33,110.05,116.4,136.18,151.21,170.47,171.76,165.63,153.5,155.46,144.18,
02/04/23,146.65,158.52,112.2,118.12,118.16,121.2,123.81,123.25,133.1,155.83,164.19,169.83,164.11,156.39,148.84,133.37,134.09,141.61,155.36,170.29,184.16,179.96,167.01,157.76,152.31,134.72,
02/03/23,145.63,163.55,111.93,105.26,99.21,93.21,117.06,145.21,162.95,180.56,188.84,173,172.08,158.44,151.55,145.34,146.94,157.82,156.13,170.07,175.36,166.97,145.82,128.35,118.6,124.53,
02/02/23,151.98,169.17,125,106.78,102.9,102.54,109.12,136.23,159.2,178.26,178.54,178.2,170.09,167.21,156.86,152.74,161.44,163.39,167.28,178.17,183.12,173,165.67,152.19,142.59,137.11,
02/01/23,147.19,167.6,105.34,102.26,99.71,92.37,127.87,117,163.34,181.7,184.71,170.85,164.69,162.84,152.56,146.59,156.92,157.55,168.83,187.19,189.41,169.1,148.16,133.81,126.88,122.95,
01/31/23,150.15,170.06,118.91,113.06,112.01,111.21,113.38,118.78,150.15,179.11,186.92,174.58,169.57,151.54,147.37,149.31,154.52,162.15,172.27,200.52,185.1,186.82,160.33,141.57,131.37,112.97,
01/30/23,172.7,203.87,130.29,135.49,93.53,70.47,89.79,156.87,198.52,214.36,206.02,215,205.82,197.09,199.39,206.28,187.15,220.77,206.77,205.49,220.53,176.1,179.68,164.22,155.62,109.59,
01/29/23,141.56,144.61,156.43,133.61,121.03,104.82,105.76,117.11,125.42,130.16,154.28,156.38,133.33,128.63,124.12,116.5,123.48,129.16,140.41,166.92,182.55,179.5,190.48,179.02,168,130.33,
01/28/23,144.85,155.8,139.9,132.08,130.26,121.49,122.79,121.98,121.94,133.75,145.43,159.52,160.87,157.39,150.03,145.35,144.75,148.39,154.27,164.93,173.63,165.08,151.57,146.49,142.58,141.96,
01/27/23,168.5,190.68,136.64,134.75,131.72,131.14,124.78,130.67,152.27,176.1,195,199.19,195,190,183.06,180,181.5,185,188,198.05,200.7,192.67,179.88,165.47,150.48,141.93,
01/26/23,169.77,188.52,150,142.4,138.65,136.04,135.96,143.5,165.48,186.83,198.95,203.61,197.49,197.17,193.88,181.21,178.81,175.82,178.99,186.2,189.03,181.02,167.84,155.16,152.36,138.01,
01/25/23,183.59,204.25,145.23,156.38,154.26,150.86,150.45,152.88,172.13,200.94,225.04,225,212.42,200.98,193.2,185.2,191.92,197.3,199.19,207,213.11,200.65,178.97,169.6,166.66,156.72,
01/24/23,201.16,230.73,164.85,159.63,151.31,145.56,153.05,163.1,183.61,208.9,249.67,250.63,238,227.26,213.51,203.53,215.27,217.95,224.58,250,250,228.34,208.01,182.58,166.46,172,
01/23/23,200.52,234.71,145.17,143.68,144.85,142.42,143.91,145.83,188.96,226.51,257.4,267.73,246.03,227.65,219.01,217.09,217.88,218.99,224.58,248.9,248.07,223.19,203.91,182.12,170.71,157.82,
01/22/23,168.75,184.59,167.43,109.25,104.16,119.89,137.7,105.11,151.18,183.32,179.8,178.77,184.89,190.77,186.2,184.48,172.06,175.44,171.03,191.99,200.24,199.45,182.57,197.77,190.88,185.66,
01/21/23,166.41,162.38,167.17,171,183.52,178.76,174.93,174.46,169.81,173.27,151.75,175.81,176.07,172.13,166.21,165.21,156.95,135.9,144.22,173.92,179.01,151.41,144.56,172.13,170,165.74,
01/20/23,186.99,201.73,167.73,177.76,161.37,153.27,173.66,166.93,178.85,208.07,235.02,219.36,208.24,203.46,189.26,181.06,182.36,192,200,208.22,206.7,195.08,176.45,165.01,162.98,174.99,
01/19/23,174.24,187.22,157.4,153.73,139.99,143.72,148.06,151.1,172.5,166.38,174.58,168.16,206,216.93,181.9,176.52,181.21,173.34,186.31,197.17,192.74,191.83,171.17,177.4,179,174.57,
01/18/23,151.58,161.81,141.74,137.7,132.75,125.44,129.9,135.23,159.21,175.48,190.43,181.62,159.44,151.29,138.89,151.48,158.1,161.46,161.13,165.6,164.62,157.68,141.88,138.03,131.1,147.8,
01/17/23,144.37,163.58,108.55,103.45,102.71,98.02,101.29,112.66,135.94,158.87,177.43,165.2,149.42,139.65,135.14,139.44,151.64,168.23,181.85,190.14,184.79,180.02,160.19,148.43,144.57,127.23,
01/16/23,137.08,164.57,60.01,60.01,62.72,56.1,63.3,87,154.63,175.11,185.99,170,164.99,158.26,156.21,157.81,158.71,163.13,165.14,166.79,173.72,154.05,138.01,129.07,160.4,168.7,
01/15/23,84.52,124.9,23.07,28.9,17.83,6.37,4.56,4.73,9.63,34.93,89.49,104.33,113.85,124.79,118.56,94.9,121.82,130.93,163.11,160.92,145.33,130.81,120.87,101.28,111.09,66.33,
01/14/23,122.31,146.91,131.42,112.38,105.94,76.54,68.94,76.78,96.38,120.26,128.77,139.07,115.95,120.63,125.91,120,135.85,165,175.17,178.5,173.2,184.82,126.79,82.2,100.09,74.96,
01/13/23,147.23,170.22,110.29,97.78,91.72,87.03,97.67,121.62,145.02,172.3,181.58,173.67,153.82,159.46,159.17,155.56,153.18,162.92,174.75,185.73,191.88,190.88,178.8,153.78,130.2,104.61,
01/12/23,164.76,186.93,130.13,118.78,99.13,118.59,107.09,122.95,180.1,192,221.95,200.1,189.99,181.1,174.62,175.16,179.5,180.97,198.08,179.29,181.2,181.2,183.36,160.85,152.76,145.24,
01/11/23,137.32,185.89,23.94,5.97,8.69,2.21,22.95,86.72,148.43,176.98,188.82,189.54,185.92,176.96,178.21,180.74,190.5,181.97,200.1,201.42,184,172.53,163.65,154.06,146.36,125.01,
01/10/23,138.68,164.2,105.6,97.1,95.98,88.56,95.46,108.6,143.39,171.06,183.06,175.91,167.8,161.9,158.18,159.25,161.69,162.39,159.33,164.05,161.16,155.68,142.16,119.05,115.12,75.86,
01/09/23,138.48,176.49,75.13,64.38,60.28,39.41,50.1,78.47,122.22,169.61,180,179.27,169.54,177.41,169.64,168.04,167.04,182.82,181.05,183.81,182.18,177.03,165.17,140.53,132,108.31,
01/08/23,99.32,112.86,84.48,87.09,74.14,58.55,72.82,69.67,77.09,85.05,92.98,104.49,105.97,103.87,101.69,99,104.29,109.2,132.26,141.74,131.16,127.68,128.24,109.98,100.69,81.58,
01/07/23,141.59,163.94,106.52,105.05,99.4,94.05,100.03,123.12,134.42,125.62,138.82,160.63,149.88,148.82,156.32,130.22,156.72,182.11,185.84,194.36,184.65,178.96,153,139.99,148.33,101.25,
01/06/23,126.38,141.21,107.21,101.1,96.73,83.63,91.36,94.07,102.73,135.51,144.13,136.44,133.8,122.88,122.22,116.09,139.42,149.35,163.97,155.93,163.5,146.74,139.57,134.65,129.94,122.11,
01/05/23,136.68,158.38,120.83,107.67,95.09,60.52,59.58,80.07,130.28,137.96,137.99,142.98,140.93,145.8,142.27,142.83,151.03,159.48,172.73,191.9,194.67,177.98,163.99,152,144.64,127,
01/04/23,153.22,182.97,99.18,85.36,75.04,69.87,85.24,99.04,159.95,160.01,157.57,159.72,163.82,173.32,167.86,172,183.57,191.46,207.58,204.75,211.15,202.83,201.82,165.28,161.02,119.74,
01/03/23,147.74,168.52,130.01,120,118.76,115,113.63,116.27,138.92,159.92,169.17,171.18,168.57,169.49,164.5,160.91,163.06,171.42,174.99,178.01,170,160.99,149.62,135.16,120.78,105.32,
01/02/23,124.96,154.26,67.96,60.17,52.93,44.64,50.08,72.65,105.08,140.64,147.15,149.37,145.61,143.35,144.38,143.76,148.2,155.34,163.17,171.18,174.74,164.86,153,141.67,134.91,124.22,
01/01/23,16.86,18.84,13.31,-0.07,-0.47,-1.56,-1.94,-1.42,-2.97,-0.12,-0.06,0.47,0.94,1.41,1.59,1.78,6.41,23.76,36.54,46.03,52.31,54.95,48.96,43.94,45.96,35,
12/31/22,10.44,18.84,1.16,0.13,0.07,0.01,0.04,0.12,0.21,1.72,5,9.3,5.26,5.36,2.51,2.81,5.99,31.34,48.24,34.75,34.86,40.66,7.6,7.95,4.01,1.38,
12/30/22,35.09,57.87,19.12,5.09,3.09,0.65,0.57,4.88,12.43,26.88,48.55,51.99,53.59,53.96,52.28,51.54,55.38,71.03,76.67,69.62,57.14,52.65,39.42,25.73,5.71,4.11,
12/29/22,45.5,68.71,8.18,7.51,6.84,4.23,5.14,6.89,8.67,35.12,54.92,55.88,53.37,58.4,56.35,64.48,67.65,80.52,95.19,81.79,82.21,73.79,62.3,56.42,41.15,25.04,
12/28/22,83.16,108.36,40.28,33.13,19.76,15.62,26.41,56.49,81.31,100.71,99.08,94.61,96.44,92.06,86.49,92.11,109.9,120,142.31,128.07,119.28,120,97.92,84.59,82.45,56.9,
12/27/22,99.83,134.08,36.9,30.44,24.44,19.4,24.68,36.35,48.3,93.43,111.81,116.13,106.35,118.11,120.34,124.99,139.08,143.32,147.83,158.69,164.69,157.58,147.56,128.8,107.84,88.91,
12/26/22,51.93,62.47,50.3,36.98,27.57,21.3,17.9,16.33,18.11,23.29,38.68,53.57,59.3,59,54.9,36.44,39.25,54.73,78.23,85.43,101.8,88.3,82.01,78.66,75.99,48.17,
12/25/22,106.47,112.13,120.28,112.11,106.65,90.84,85.7,85.65,85.64,92.7,110.1,113.28,119.74,121.45,100.75,95.6,93.12,110.08,113.44,132.45,124.07,111.47,119.72,107.76,102.62,100,
12/24/22,112.86,148.09,81.2,50.4,50,32.52,36,48.48,57.53,98.2,122.2,145.87,144.74,145.73,142.1,143.57,151.03,160.07,163.05,167.13,151.48,140.12,129.67,120,116.7,110.78,
12/23/22,183.39,214.03,148.72,148.72,146.39,137.87,141,148.55,169.45,189.19,217,222.2,225.09,214.63,217.7,214.04,215.21,207.27,212.97,213.82,209.93,198.44,181.34,153.19,148.74,119.9,
12/22/22,204.87,237.32,158.34,145.03,139.94,145.26,141.24,162.98,207.17,237.15,243.39,241.38,239.58,237.41,234.33,233.49,236.78,236.58,245.99,242.99,233.98,221.92,206.89,185.41,173.32,166.31,
12/21/22,225.37,259.96,180.43,175.75,179.07,167.93,168.96,180,234.98,265.46,273,269.7,251.97,258.6,255.46,253.07,260.12,268.87,278.22,260.42,252.91,237.15,215.03,190.26,179.25,152.29,
12/20/22,213.46,263.2,108.19,92.41,92.45,76.35,81.94,147.96,220.06,258.03,262.27,253.54,244.39,242.83,239.39,250.06,268.12,277.25,291.34,284.65,275.84,268.75,253.85,229.49,214.31,189.67,
12/19/22,210.11,266.75,135.08,115.83,94.83,77.24,75.09,109.11,192.18,240.03,258.6,249.33,248.85,247.05,248.7,245.8,249.43,280.1,290.93,290.28,293.91,298,281.2,203.68,166.33,151.15,
12/18/22,216.05,226.72,244.35,260.97,260.5,258.3,236.43,215,171.48,186.36,210.73,212.88,220.33,225.22,244.53,224.43,229.5,239.86,234.99,237.88,229.96,210.3,220,163.08,162.85,85.24,
12/17/22,272.34,292.65,283.9,272.07,270.07,253.32,245.47,240,237.51,280,291.19,299.81,302.13,282.28,270.07,256.27,267.07,283.5,305.13,335.42,322.57,296.35,270.49,244.51,223.83,203.1,
12/16/22,408.62,496.02,296.3,282.76,274.57,264.29,277.87,290,340.67,457.46,543.49,554.47,540.29,519.98,478.21,456.87,454.81,465.14,478.55,505,487.92,467.47,408.77,339.57,317.04,305.4,
12/15/22,401.04,468.49,305.83,295.7,307.97,276.96,274.14,291.39,341.9,453.21,490.03,489.66,474.55,455.43,412.92,403.89,455.05,469.93,485.03,500,499.91,485.53,439.9,367.72,334.36,314,
12/14/22,445.97,544.3,293.1,283.34,283.02,281.05,283.42,311.37,368.82,494.97,539.99,569.72,565.18,568.01,521.39,511.3,514.95,528.53,545,590,557,520.57,487.9,396.67,351.72,336.28,
12/13/22,449.54,553.3,313.13,308.26,295.35,284.66,287.42,316.07,368.9,499.7,571.76,553.29,513.15,505.6,480,506.03,552.71,570.25,590,665.01,604.1,527.67,464.59,369.43,334.09,307.79,
12/12/22,422.62,520.82,241.44,215.56,245.36,212.77,217.39,277.52,388.18,505,529.93,513.99,504.94,498.18,487.82,486.58,500,529.87,552.34,585.44,545.8,514.97,482.13,408.9,354,344.87,
12/11/22,332.05,357.51,310.47,298.9,291.07,284.08,279.9,277.66,286.55,320.41,339.02,339.89,335.79,332.06,335.35,324.74,326.86,336.51,361.6,413.94,430.89,413.42,384.68,335.35,323.04,287.12,
12/10/22,382.87,407.63,358.08,380.57,369.59,347.74,326.39,319.94,322.19,347.15,354.35,396.61,419.33,412.38,398.1,375.9,377.07,393.5,420.59,449.92,442.7,451.1,379.66,348.25,396.55,401.16,
12/09/22,416.1,476.31,336.7,329.84,320.66,310.64,307.15,321.19,363.43,456.95,477.25,478.9,470.67,483.25,481.1,470,476.44,474.67,400,507.91,507.79,487.79,436.7,373.21,369,345.13,
12/08/22,403.95,460,342.29,331.11,322.35,304.66,296.35,300.73,335.17,418.05,452.11,458.61,452.65,450.78,447.22,447.13,453.97,456.99,462.92,498.21,471.89,467.52,441.16,368.49,342.29,372.09,
12/07/22,373.13,432.13,285.8,260.79,242.49,229.01,242.59,280.39,390.04,433.78,446.16,428.49,417.51,389.09,365.05,357.9,410.96,436.74,454.07,495.72,515.62,468.21,420.1,341.05,323.87,319.75,
12/06/22,402.23,472.62,303.33,311.84,310.89,300.95,287.38,309.23,369.54,464.52,525,500,475.64,460.17,454.72,446.31,459,482.44,490.74,479.4,462.85,435.19,387.86,325.46,313.8,297.14,
12/05/22,344.37,420.81,193.33,187.33,179.23,176.27,187.7,260.39,309.45,375.06,422.54,410.19,403.56,424.94,404.91,392.96,413.46,429.91,429.77,444.98,438.54,433.91,392.65,333.11,324.56,296.1,
12/04/22,279.49,310.66,249.22,238.87,244.6,221.14,216.19,217.93,218.42,252.92,264.09,294.84,302.34,309.36,308.47,302.67,306.11,308.24,324.98,353.5,328.98,324.34,302.67,287.14,274.85,255.95,
12/03/22,298.08,330.43,280.61,254.55,242.51,229.57,232.49,254.11,264.2,302.83,325.44,349.95,331,330.07,322.77,316.06,315.91,315.91,332.11,358.73,348.17,319.02,300.07,289.9,282.51,255.53,
12/02/22,382.23,432.56,311.63,299.87,293.58,291.22,300.72,319.16,366.01,427.99,444.48,439.88,429.79,427.48,420.14,406.06,436.59,440.67,506.23,406.23,424.2,409,420.12,352.68,326.95,272.77,
12/01/22,390,456.69,285.3,282.57,269.4,259.58,260.1,283.44,343.06,442.28,462.02,457.65,449.11,442.44,434.38,441.58,462.2,461.09,458.02,484.07,469.79,457.89,429.77,377.99,340.12,306.09,
11/30/22,394.1,473.31,290.19,280.33,264.56,257.5,267.63,290,330.06,434.43,478.1,478.6,474.71,482.52,449.99,450.47,464.24,458.76,478.4,503.55,495.2,465.14,412.77,341.97,315.77,293.49,
11/29/22,371.62,451.91,269.86,254.39,234.88,227.58,236.69,271.92,301.4,396.22,444.92,445.32,445.91,435.6,418.05,424.26,446.38,450.7,460.04,501.1,486.86,463.82,400,334.9,297.66,270.35,
11/28/22,303.6,382.1,162.73,140.6,148.28,134.69,136.48,169.08,261.37,335.89,365.15,367.7,370,365.91,360.1,367.2,383.91,397.91,404.42,415.58,402.2,385.09,340.41,312,294.98,264.68,
11/27/22,173.35,201.84,144.88,135,122.01,99.4,99.4,105.64,129.59,144.68,155.03,173.91,175.72,195.3,193.24,191.65,196.07,201.16,228.07,240.32,243.4,228.26,211.19,197.05,180.09,169.45,
11/26/22,239.48,270.69,212.77,210.7,203.46,200,197.99,211.94,214.94,228.07,264.96,279.54,257.83,254.03,249.99,240,257.61,264.02,288.2,315.92,306.1,270.08,232.22,213.37,200,173.69,
11/25/22,267.77,309.86,201.45,175.19,163.07,151.82,172.95,216.05,270.71,306.56,320.57,306.06,287.97,294.03,284.05,283.19,290.12,316.38,327.36,349.9,337.95,320.77,288.08,266.32,269.92,226.03,
11/24/22,255.48,301.35,158.46,169.44,161.33,150.71,172.75,205.62,282.57,307.51,320.41,294.94,295.02,289.9,278.86,279.06,290.23,310.2,322.24,332.4,314.03,288.86,261.56,229.94,217.1,198.26,
11/23/22,233.97,269.54,205,193.2,157.54,148.69,145.74,204.7,210.1,258.46,268.55,246.77,257.22,255.87,252.25,258.07,271.98,279.04,284.86,281.81,286.56,291.46,244.53,230.58,210.1,172.19,
11/22/22,223.88,267.24,140.81,125.23,99.97,83.03,93.08,155.64,234.46,260.83,263.76,264.14,242.2,256.55,260.21,266.32,266.66,262.04,262.32,284.96,294.9,282.81,251.67,250.7,245.11,225.79,
11/21/22,258.97,311.54,149.56,176.21,183.04,169.84,197.76,175.88,270.55,309.89,324.05,307.86,293.92,305.77,298.41,298.1,326.98,323.48,323.72,330.93,315.41,289.83,265.19,220,199.93,158.89,
11/20/22,215.69,227.71,232.33,220.41,208.39,193.53,171.23,175.88,180.08,194.19,200.03,215.03,212.03,217.99,210.05,198.85,205.15,224.6,241.95,267.37,273,266.44,244.9,215.1,212.03,196.08,
11/19/22,211.29,233.65,180.73,170.87,170.83,161.81,144.77,150.2,159.96,234.06,205.7,215.07,242.38,212.76,209.52,204.57,213.34,227.11,243.39,281.98,287.29,260.7,240,231.05,217.02,205.8,
11/18/22,244.95,279.29,216.74,200.51,183.43,154.7,178.21,216.92,248.76,285,288.61,301.21,291.9,285,268.82,261,272.21,280.61,287.73,281.6,265.87,266.9,224.16,211.52,206.17,201.12,
11/17/22,252.73,277.19,219.22,202.47,196.83,177.36,199.41,234.82,284.65,282.48,301,285.05,275.64,271.93,251.82,252.47,266.23,274.91,286.4,287.56,288.18,285.1,262.69,244.67,223.25,211.39,
11/16/22,263.03,300.69,210.2,186,173.9,154.04,174.23,215.56,298,295.1,306.72,299.81,295.4,293.56,278.54,279.39,298.02,309.82,313,318.01,307.46,308.58,290.12,276.96,242.77,187.44,
11/15/22,253.07,290.01,194.99,186.16,175.9,180.94,184.98,209.27,243.4,259.98,297.67,286.25,257.05,257.05,246.74,249.28,254.47,321.55,354.09,340,317,299,257.58,243.4,243.58,213.37,
11/14/22,204.42,234.23,140.71,132.07,137.87,119.4,126.89,171.36,217.36,241.31,242.68,233.1,218.82,205.78,203.07,205.57,207.32,244.91,267.62,270.12,255.08,256.72,225.02,204.83,194.36,184,
11/13/22,165.23,178.01,168.8,152.21,143,127,134.07,135.29,135.29,150.75,155.96,157.39,156.48,157.85,159.66,155.53,174.14,176.53,192.1,220,217.99,212.52,192.94,171.88,167.77,150.29,
11/12/22,179.66,201.28,164.81,134.21,130.01,126.8,129.44,129.68,158,179.95,193,190.02,184.98,183.2,180.03,179.23,183.5,192.9,233.54,237.18,238,219.72,210.77,190.08,183.2,159.68,
11/11/22,204.29,228.25,157.31,155.21,141.07,152.5,152.98,177.86,231.11,241.87,241.61,227.23,214.3,215.67,210,214.24,225.64,231.11,245.16,242.57,240,231.41,215.04,199.66,182.52,156.8,
11/10/22,238.59,280.98,183.01,174.91,143.55,142.7,175.67,225.48,250,300,309.89,294.86,254.78,244.94,240.97,243.35,280,325.3,325.3,353,276.07,223.3,224.72,213,178.3,143.01,
11/09/22,203.31,232.81,143.6,134.51,137.74,136.44,138.02,167.23,211.32,232.49,232.57,219.43,209.02,211.67,200,209.02,220.34,244.49,264.51,263.99,276.7,242,209.34,210,204.99,160.11,
11/08/22,160.52,174.61,129.74,124.09,120.06,117.56,145.84,156.6,178.59,174.12,171,163.5,158.79,158.72,153.95,156.46,161.99,167.52,199.99,209.99,199.33,194.08,173.63,160.24,148.58,128.1,
11/07/22,225.53,266.79,143.5,131.1,120,120,140.96,159,218.82,277.23,270.92,234.27,209.9,184.14,179.9,179.17,205.01,279.97,393.58,358.04,360.92,345.71,319.72,207.96,197.97,175,
11/06/22,121.51,132.39,93.3,81.72,84.85,68.37,76.1,69.2,83.83,102.04,98.87,92.61,92.6,97.41,92.1,111.76,124.68,142.56,158.98,185.55,189.95,201.66,200,168.56,163.99,135.61,
11/05/22,139.27,143.4,150.59,144.67,134.48,130.65,130.65,135,140.51,142.2,142.82,144.35,137.12,128.4,125.56,115.76,128.61,138.03,152.6,174.25,170,163.29,142.91,133.53,129,107.41,
11/04/22,183.36,213.06,126.58,117.96,108.53,108.02,127.1,140.19,174.79,206.05,215.15,209.9,204.96,206.05,199.51,189.01,203.87,212.8,217.16,239.99,240.55,217.74,195.58,187,179.8,172.34,
11/03/22,151.64,167.06,125.67,111.98,109.33,106.9,112.2,127.28,180.94,232.87,200.09,181.63,140.2,132.06,135.42,129.46,158.03,161.37,178.21,190.52,212.67,185.06,146.17,132.2,133.63,115.49,
11/02/22,202.04,242.5,98.72,126.5,97.99,104.95,115,249.75,337,215.37,259.69,194.21,173.88,167.13,167.7,170.13,246.98,352.3,351.4,313.61,298.26,214.71,167.82,174.09,139.56,112.16,
11/01/22,132.15,144.82,104.64,95.84,96,86.34,90,99.49,114.6,118.99,122.16,133.18,134.51,115.6,118.16,113.41,114.47,170.26,174.18,195.1,169.15,177.63,132.89,139.1,136.44,219.48,
10/31/22,147.64,165.02,130.95,119.09,116.32,114.6,115.07,130.51,149.35,168.35,168,153.3,143.35,141.95,141.96,145.96,155,169.15,193.2,207.23,187.49,173.62,149.99,136.78,125.13,106.92,
10/30/22,117.23,124.2,103.28,100.72,100.67,101.66,99.24,98.84,98.98,100.55,112.58,120.02,106.37,97.81,100.03,100,100,109.43,124.61,140.72,156,170.38,165,147.52,139.96,127,109.26
10/29/22,103.34,107.73,100.3,92.77,90.41,87.98,87,88.34,95.42,108.96,115.04,109,95.48,87,84.59,82.51,84.31,93.71,108.6,143.3,147.87,141.35,124.71,109.9,104.03,97.49,
10/28/22,132.46,140.98,117.6,115.8,105.03,89.06,107.91,126.83,138.03,160.03,178.95,148.85,131.73,125,114.32,112.35,119.24,121.38,135.29,140.01,178.33,186.28,151.53,132.86,130.34,112.18,
